재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_LossesOnDisposalOfFairValueFinancialAsset	   당기손익-공정가치금융자산처분손실		87,903,725				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_LossesOnValuationOfFairValueFinancialAsset	   당기손익-공정가치금융자산평가손실					2,115,369,290	163,844,132
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_LossesOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분손실		2,575,091			4,000	89,196
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_LossesOnDisposalOfIntangibleAssets	   무형자산처분손실		55,000				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_AllowanceForOtherDoubtfulAccounts	   기타의대손상각비		150,605,017			7,100,000	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_Donations	   기부금		45,330,000			32,350,000	23,360,000
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_MiscellaneousLosses	   잡손실		306,083,978			1,176,103,413	290,040,146
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	entity00108649_udf_IS_2020513151418796_StatementOfComprehensiveIncomeAbstract	지분법손익		51,131,791			83,008,902	306,293,419
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		208,362,520			311,203,948	215,544,814
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익		206,348,520			311,203,948	215,544,814
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_DividendIncome	   배당금수익(금융수익)		2,014,000				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		1,915,640,036			2,376,124,565	1,768,845,744
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용		1,915,640,036			2,376,124,565	1,768,845,744
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		1,747,363,860			-3,975,064,113	4,671,340,194
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		-2,390,044,389			85,258,063	524,301,353
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		4,137,408,249			-4,060,322,176	4,147,038,841
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		4,074,590,450			-4,063,873,663	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		62,817,799			3,551,487	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-83,407,098			-422,210,133	-617,379,655
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		74,529,437			-349,802,710	-817,956,648
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax	      해외사업장환산외환차이(세후기타포괄손익)		-167,819,417			241,116,999	-51,441,504
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익)		9,882,882			-313,524,422	252,018,497
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		4,054,001,151			-4,482,532,309	3,529,659,186
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   지배기업소유주지분		4,013,943,522			-4,502,143,683	3,483,674,135
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   비지배지분		40,057,629			19,611,374	45,985,051
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		302			-313	316
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[048770]	TPC	코스닥시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		302			-313	316
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		61,646,874,770			70,459,223,130	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		24,710,889,750			26,744,077,623	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		36,935,985,020			43,715,145,507	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		33,275,116,613			38,908,976,040	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		3,660,868,407			4,806,169,467	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021317113625168_OperatingIncomeLoss	   금융수익		11,934,097			35,810,626	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021317113628786_OperatingIncomeLoss	   금융비용		417,835,298			479,591,285	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021317113626816_OperatingIncomeLoss	   기타수익		20,360,152			7,059,573	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_202131711370592_OperatingIncomeLoss	   기타비용		5,553,587,598			297,973,492	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_202131915128707_StatementOfComprehensiveIncomeAbstract	법인세비용차감전순이익		-2,278,260,240			4,071,474,889	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021319151248514_udf_IS_202131915128707_StatementOfComprehensiveIncomeAbstract	   법인세비용		-23,065,934			850,692,116	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익		-2,255,194,306			3,220,782,773	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄이익(손실)						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		-2,255,194,306			3,220,782,773	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021322135521666_StatementOfComprehensiveIncomeAbstract	기본주당순이익		-49			70	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[317240]	TS트릴리온	코스닥시장상장법인	204	기타 화학제품 제조업	12	2020-12-31	사업보고서	KRW	entity01353024_udf_IS_2021317113819296_StatementOfComprehensiveIncomeAbstract	희석주당순이익		-49			70	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[038340]	UCI	코스닥시장상장법인	855	일반 교습 학원	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		10,992,659,189			19,108,422,367	19,844,787,416
